Date,SPX,AAPL,MSFT,NFLX,NVDA
09/08/2024,5314.660156,211.389554,401.6919661,622.9899902,105.6236876
12/08/2024,5351.879883,215.5955066,404.7044554,631,106.3035786
13/08/2024,5376.97998,218.5290414,407.2197915,638.5599976,112.4226372
14/08/2024,5442.359863,220.0856248,412.3996465,648.7000122,118.511695
15/08/2024,5501.129883,224.1067699,418.1229861,668.4899902,118.741661
16/08/2024,5530.5,223.4282616,418.9198053,669.4299927,121.9211689
19/08/2024,5557.22998,225.2242961,417.286359,674.0700073,124.2608018
20/08/2024,5602.879883,225.274208,420.0154353,688.8599854,128.3801707
21/08/2024,5603.089844,226.0225636,422.3858904,697,127.3003454
22/08/2024,5637.77002,227.2897463,422.6647883,691,129.9999227
23/08/2024,5602.490234,225.1644413,415.3142739,694.1300049,125.8405688
26/08/2024,5639.660156,226.2620155,414.7066957,687.2600098,129.5499957
27/08/2024,5602.890137,225.503695,411.210702,688.5300293,125.0306989
28/08/2024,5624.509766,227.419467,413.2226793,695.8300171,128.1002137
29/08/2024,5607.299805,229.5947019,413.2824329,690,121.3412605
30/08/2024,5612.740234,229.6844899,413.9397763,700.3599854,119.5115415
03/09/2024,5623.890137,228.0480979,416.2405478,700.0999756,115.9920873
04/09/2024,5506.680176,221.1732242,404.2884946,673.3099976,105.393724
05/09/2024,5520.080078,221.1432944,405.991632,673.1400146,104.9737849
06/09/2024,5507.330078,223.4581836,407.4258902,681.8599854,108.0233117
09/09/2024,5442.069824,220.3350823,405.6131602,674,104.8637939
10/09/2024,5490.509766,218.4392284,406.5693482,676.8699951,107.7933492
11/09/2024,5496.419922,220.973674,413.8401791,677.460022,109.3731022
12/09/2024,5557.47998,222.0113809,421.6189886,684.9199829,116.8319456
13/09/2024,5603.339844,223.0889978,424.1289088,680.0100098,119.071794
16/09/2024,5615.209961,216.0644583,428.8798787,700,116.7819512
17/09/2024,5655.509766,215.2761944,438.4714059,700.8200073,118.1618553
18/09/2024,5641.680176,217.072249,433.2622842,707.5499878,115.8820132
19/09/2024,5702.629883,224.4959169,439.467423,705,117.341909
20/09/2024,5709.640137,229.4649697,435.4734113,705.5499878,117.0519289
23/09/2024,5711.899902,226.8407408,432.5451724,702.3900146,116.5419722
24/09/2024,5727.660156,228.1478696,431.2702838,706.6300049,116.5119652
25/09/2024,5733.649902,224.4360389,428.1129288,721,122.0115925
26/09/2024,5762.220215,226.8008371,433.3519349,724.7299805,126.791268
27/09/2024,5755.359863,227.9582912,429.7961685,708.3599854,123.9614624
30/09/2024,5726.52002,229.5348055,426.4994073,707,118.3018438
01/10/2024,5757.72998,229.0159548,426.7384711,713.6400146,121.7616036
02/10/2024,5698.140137,225.3939223,420.8918637,706.1300049,116.4319821
03/10/2024,5698.189941,224.6455731,415.9616797,704.2600098,120.9116701
04/10/2024,5737.47998,227.3995161,416.5692334,713.3200073,124.9313951
07/10/2024,5737.799805,224.0069976,414.338177,714.7600098,124.9813892
08/10/2024,5719.140137,223.8074274,409.258567,703.8800049,130.2510204
09/10/2024,5751.799805,224.7353865,414.1987135,719.25,134.10076
10/10/2024,5778.359863,227.2797751,413.5712844,723.289978,131.900911
11/10/2024,5775.089844,228.7964499,414.4776172,734.9000244,134.0007564
14/10/2024,5829.810059,228.1977569,416.101115,725,136.4606052
15/10/2024,5866.740234,233.0969779,420.4934907,712.5100098,137.8604996
16/10/2024,5816.580078,231.0913987,413.5115159,703.4299927,133.970762
17/10/2024,5875.620117,232.9173703,420.6727515,704.3499756,139.3304004
18/10/2024,5859.430176,235.6613339,415.4736486,737.6400146,138.6604458
21/10/2024,5857.819824,233.9351373,414.4577085,765.7600098,138.1204864
22/10/2024,5832.700195,233.376366,416.8182287,765.2700195,142.9001628
23/10/2024,5834.5,233.5659513,429.1388114,762.8300171,142.0202156
24/10/2024,5817.799805,229.4749438,423.630904,751.9699707,140.810305
25/10/2024,5826.75,229.235479,425.0552048,756.1699829,140.9202843
28/10/2024,5833.930176,232.807625,429.935618,758.6799927,142.9901397
29/10/2024,5819.680176,232.5881048,426.2902543,751.1300049,140.2803243
30/10/2024,5832.649902,232.0991785,435.692544,758.0800171,139.5303817
31/10/2024,5775.339844,228.8363549,413.7007324,753.9299927,137.5905329
01/11/2024,5723.220215,220.4847443,407.3761298,753.4799805,134.690722
04/11/2024,5725.149902,220.5046966,408.1629515,753.1400146,137.2005579
05/11/2024,5722.430176,221.3129191,406.7386621,757.3499756,137.440523
06/11/2024,5864.890137,222.121137,410.772485,771.5,142.9501492
07/11/2024,5947.209961,224.1367061,419.5970836,781.3699951,146.379917
08/11/2024,5976.759766,226.9205,423.6209441,797.3599854,148.7597481
11/11/2024,6008.859863,224.7528927,420.8321118,795.9000244,148.6697472
12/11/2024,6003.600098,224.30339,416.5791841,807.5,146.7698795
13/11/2024,5985.75,223.7639754,419.9556582,822.6199951,149.0597282
14/11/2024,5989.680176,224.7728778,423.3022279,833.6699829,147.6298222
15/11/2024,5912.790039,226.1513402,418.1429464,832.039978,144.8600151
18/11/2024,5874.169922,225.002615,413.2126924,815.5,139.490386
19/11/2024,5870.049805,226.7307063,411.4597051,839.75,141.3102676
20/11/2024,5914.339844,227.8095193,415.2046923,879.9799805,147.3998434
21/11/2024,5940.580078,228.6286329,418.6605302,883.9299927,149.3397202
22/11/2024,5944.359863,227.8095287,410.5467889,896,145.9199376
25/11/2024,5992.279785,231.2058027,417.5427821,902.0499878,141.9802254
26/11/2024,6000.029785,233.0737384,418.7503601,867.4899902,137.6905133
27/11/2024,6014.109863,234.2124955,424.2593075,872.0599976,135.0006941
29/11/2024,6003.97998,234.5521145,419.2493584,882.1699829,136.7705785
02/12/2024,6040.109863,237.0094145,420.7264108,887.5100098,138.820436
03/12/2024,6042.970215,239.5466219,428.9798334,894.3599854,138.2504734
04/12/2024,6069.390137,242.6032574,432.1634481,898.0499878,141.9902217
05/12/2024,6089.029785,243.7220401,437.0436765,917.8499756,145.1100006
06/12/2024,6081.379883,242.6432184,441.414895,915.2299805,144.6000061
09/12/2024,6083.009766,241.5644092,441.7143024,928,138.9700012
10/12/2024,6057.589844,246.6188407,443.5007474,913.7600098,139.0099945
11/12/2024,6060.149902,247.6876708,443.1614051,924.710022,137.3600006
12/12/2024,6074.290039,246.6188509,448.2112582,933.3499756,137.0800018
13/12/2024,6068.169922,247.5478258,447.542611,916.8099976,138.9400024
16/12/2024,6063.790039,247.7176442,446.3749474,923.9400024,134.1799927
17/12/2024,6052.549805,249.8053394,450.1074897,921.539978,129.0899963
18/12/2024,6047.649902,251.8830593,450.4168569,919.1300049,133.8600006
19/12/2024,5912.709961,247.2281773,440.7362678,908.1799927,131.7599945
20/12/2024,5842,247.7675818,432.2432815,893.210022,129.8099976
23/12/2024,5940.25,254.4902037,435.866037,913.4199829,136.2799988
24/12/2024,5984.629883,255.2094124,433.7802087,915,140
26/12/2024,6024.970215,257.9064292,438.2013365,928.4000244,139.6999969
27/12/2024,6006.169922,257.5468258,433.7303198,916.0100098,138.5500031
30/12/2024,5920.669922,251.9529852,425.207408,894.5100098,134.8300018
31/12/2024,5919.740234,252.1627596,425.2473256,901.7999878,138.0299988
